VD,ID,VG,IG,ACCSTRESS
8.00000000E-001,-3.47250000E-002,5.00000000E+000,9.99950000E-002,*
1.20000000E+000,-2.45700000E-002,5.00000000E+000,9.99950000E-002,*
1.60000000E+000,-1.49850000E-002,5.00000000E+000,9.99950000E-002,*
2.00000000E+000,-6.02960000E-003,5.00000000E+000,9.99950000E-002,*
2.40000000E+000,-7.71950000E-005,5.00000000E+000,9.99950000E-002,*
2.80000000E+000,-7.58130000E-005,5.00000000E+000,9.99950000E-002,*
3.20000000E+000,-7.69310000E-005,5.00000000E+000,9.99950000E-002,*
3.60000000E+000,-7.56050000E-005,5.00000000E+000,9.99950000E-002,*
4.00000000E+000,3.39100000E-003,5.00000000E+000,9.65270000E-002,*
4.40000000E+000,1.01260000E-002,5.00000000E+000,8.97900000E-002,*
4.80000000E+000,1.26850000E-002,5.00000000E+000,8.72310000E-002,*
5.20000000E+000,1.41400000E-002,5.00000000E+000,8.57810000E-002,*
5.60000000E+000,1.70550000E-002,5.00000000E+000,8.28670000E-002,*
6.00000000E+000,2.13700000E-002,5.00000000E+000,7.85520000E-002,*
6.40000000E+000,2.68750000E-002,5.00000000E+000,7.30440000E-002,*
6.80000000E+000,3.35750000E-002,5.00000000E+000,6.63570000E-002,*
7.20000000E+000,4.14300000E-002,5.00000000E+000,5.85000000E-002,*
7.60000000E+000,5.05450000E-002,5.00000000E+000,4.93850000E-002,*
8.00000000E+000,6.07800000E-002,5.00000000E+000,3.90550000E-002,*
8.40000000E+000,7.27120000E-002,5.00000000E+000,2.72700000E-002,*
8.80000000E+000,8.40260000E-002,5.00000000E+000,1.58810000E-002,*
9.20000000E+000,9.98840000E-002,5.00000000E+000,6.87360000E-004,*
9.60000000E+000,9.99370000E-002,5.00000000E+000,-1.15950000E-005,*
1.00000000E+001,9.99370000E-002,5.00000000E+000,-1.17900000E-005,*
-1.00000000E+001,-1.00020000E-001,6.00000000E+000,9.99950000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-9.20000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-8.80000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-8.40000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-8.00000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-7.60000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-7.20000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-6.80000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-6.40000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-6.00000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-5.60000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-4.80000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-4.40000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-4.00000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-3.60000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-3.20000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-2.80000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-2.40000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-2.00000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
